location,lat,long,alt,year,bloom_date,bloom_doy,month,meantemp,Jan_max,tmin1,precip1,Feb_max,tmin2,precip2,latdata,longdata,altdata,datasource
Matsuyama,33.84361111,132.7775,32.16,2004,2/04/2004,93,1,5.3,9.6,1.6,26,12.8,3.2,71,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2005,7/04/2005,97,1,6.2,9.7,2.6,25,9.2,1.9,91,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2006,3/04/2006,93,1,5.7,10,2.1,38,10.6,3,74,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2007,1/04/2007,91,1,7.1,11.2,3.3,26,13.4,4.7,60,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2008,4/04/2008,95,1,6.3,10.1,2.9,97,9.6,1.2,54,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2009,1/04/2009,91,1,6.1,9.8,2.9,65,13,4.7,107,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2010,2/04/2010,92,1,6.3,10.3,2.2,42,12.9,4.7,106,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2011,6/04/2011,96,1,3.7,7.8,0.1,6,12.2,2.9,55,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2012,4/04/2012,95,1,5.5,9.5,1.9,26,8.6,1.8,115,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2013,27/03/2013,86,1,5,9.6,0.9,48,10.6,2.6,98,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2014,29/03/2014,88,1,6.5,11.2,2.4,34,10.6,2.6,55,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2015,1/04/2015,91,1,6.7,10.3,3.2,91,10.5,2.8,33,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2016,3/04/2016,94,1,6.6,10.2,3.4,58,11.6,3.2,93,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2017,8/04/2017,98,1,6.6,10.7,2.9,53,11.7,2.8,67,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2018,27/03/2018,86,1,5,8.8,1.7,63,9.7,1.8,27,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2019,5/04/2019,95,1,7.2,11.2,3.2,25,12.2,4.6,82,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2020,9/04/2020,100,1,8.7,12.7,5.4,93,12.7,4.6,55,33.85,132.78,32,Matsuyama
Matsuyama,33.84361111,132.7775,32.16,2021,27/03/2021,86,1,6.2,10.1,2.6,37,13.8,4.6,69,33.85,132.78,32,Matsuyama
Nagasaki,32.73416667,129.8680556,26.9,2004,2/04/2004,93,1,6.3,9.9,3.1,40,13.6,5,82,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2005,8/04/2005,98,1,6.6,9.6,3.7,64,10,3.2,113,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2006,3/04/2006,93,1,7.4,10.9,4,60,12.2,4.7,127,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2007,1/04/2007,91,1,8.1,11.6,4.5,31,14.7,6.2,106,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2008,6/04/2008,97,1,7.9,11.3,4.8,145,10,2.7,61,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2009,27/03/2009,86,1,6.6,10.4,3.5,57,14.5,6.6,156,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2010,31/03/2010,90,1,6.9,10.6,3.5,62,13.7,6.5,119,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2011,7/04/2011,97,1,4.1,6.9,1.3,9,13.5,5,36,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2012,2/04/2012,93,1,6.3,9.8,3.3,24,9.5,3.1,136,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2013,23/03/2013,82,1,6.3,10.3,2.8,38,12,4.5,149,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2014,27/03/2014,86,1,7.8,12,3.9,30,11.9,4.8,106,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2015,31/03/2015,90,1,7.9,11.4,4.6,119,11.2,4.5,40,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2016,30/03/2016,90,1,7.3,10.5,4.2,97,12.3,4.3,77,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2017,7/04/2017,97,1,7.5,11.7,3.7,63,12.2,3.9,93,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2018,26/03/2018,85,1,5.8,9.3,2.5,72,10.3,2.7,88,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2019,3/04/2019,93,1,8.1,11.8,4.5,27,13.2,6,87,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2020,3/04/2020,94,1,9.7,13.3,6.8,116,14,6.1,104,32.73,129.87,26,Nagasaki
Nagasaki,32.73416667,129.8680556,26.9,2021,23/03/2021,82,1,7.4,11.2,4,32,14.6,6.4,58,32.73,129.87,26,Nagasaki
zurich,47.378142,8.565853,555,2004,15/04/2004,111,1,0.8,2.9,-1.4,NA,5.9,-1.3,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2005,10/04/2005,105,1,0.6,3.5,-2.3,NA,1.7,-3.3,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2006,24/04/2006,119,1,-2,0.1,-4.2,NA,2.6,-2.2,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2007,8/04/2007,103,1,4.4,6.9,2,NA,8.5,1.6,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2008,11/04/2008,107,1,3.3,6.2,0.3,NA,8.4,0,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2009,11/04/2009,106,1,-1.8,0.2,-3.7,NA,3.3,-2.3,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2010,16/04/2010,111,1,-1.9,0,-3.7,NA,3.7,-1.9,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2011,5/04/2011,100,1,1.3,3.6,-1,NA,6.2,-0.1,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2012,1/04/2012,97,1,2.1,4.5,-0.2,NA,-0.2,-6.6,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2013,24/04/2013,119,1,0.6,2.6,-1.5,NA,1.1,-3.8,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2014,2/04/2014,97,1,3.2,5.7,0.8,NA,7.8,1.1,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2015,14/04/2015,109,1,2.1,4.6,-0.3,NA,2.6,-2.8,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2016,10/04/2016,106,1,2.9,5.4,0.3,NA,7.2,1.2,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2017,3/04/2017,98,1,NA,NA,NA,NA,7.8,0.4,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2018,17/04/2018,112,1,4.8,7.5,2.1,NA,0.8,-3.2,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2019,5/04/2019,100,1,0.1,2.3,-2.1,NA,8.9,-0.2,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2020,2/04/2020,98,1,2.8,5.8,-0.3,NA,10.6,2.5,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
zurich,47.378142,8.565853,555,2021,8/04/2021,103,1,0.5,2.6,-1.6,NA,8.1,0.4,NA,47.3831,8.5667,555,"ZUERICH FLUNTERN, SZ"
maria,46.603092,10.421956,1390,2004,14/05/2004,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
maria,46.603092,10.421956,1390,2005,10/05/2005,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
maria,46.603092,10.421956,1390,2006,15/05/2006,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
maria,46.603092,10.421956,1390,2008,10/05/2008,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
maria,46.603092,10.421956,1390,2009,9/05/2009,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
maria,46.603092,10.421956,1390,2010,12/05/2010,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
maria,46.603092,10.421956,1390,2011,23/04/2011,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
maria,46.603092,10.421956,1390,2012,2/05/2012,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
maria,46.603092,10.421956,1390,2013,8/05/2013,133,1,NA,2.3,NA,NA,-0.7,NA,NA,46.6,10.433,1390,"STATION MARIA VAL MUESTAIR, SZ"
maria,46.603092,10.421956,1390,2014,1/05/2014,126,1,NA,NA,NA,NA,1.4,NA,NA,46.6,10.433,1390,"STATION MARIA VAL MUESTAIR, SZ"
maria,46.603092,10.421956,1390,2015,4/05/2015,129,1,NA,NA,NA,NA,1.3,NA,NA,46.6,10.433,1390,"STATION MARIA VAL MUESTAIR, SZ"
maria,46.603092,10.421956,1390,2016,7/05/2016,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
maria,46.603092,10.421956,1390,2017,17/04/2017,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
maria,46.603092,10.421956,1390,2018,3/05/2018,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
maria,46.603092,10.421956,1390,2019,1/05/2019,126,1,NA,NA,NA,NA,NA,NA,NA,46.6,10.433,1390,"STATION MARIA VAL MUESTAIR, SZ"
maria,46.603092,10.421956,1390,2020,23/04/2020,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
maria,46.603092,10.421956,1390,2021,5/05/2021,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wildhaus,47.205022,9.352617,1100,2005,18/05/2005,143,1,-8.6,-5.6,-11.6,NA,-9.1,-14.7,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2006,22/05/2006,147,1,-7.4,-4.8,-9.9,NA,-6.2,-11.3,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2007,27/04/2007,122,1,-5.2,-2.6,-7.8,NA,-2.2,-7.1,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2008,12/05/2008,138,1,-4.8,-1.9,-7.7,NA,-2.2,-6.4,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2009,10/05/2009,135,1,-7.8,-5.3,-10.2,NA,-6.9,-12,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2010,19/05/2010,144,1,-9.6,-7,-12.1,NA,-6.5,-11.8,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2011,2/05/2011,127,1,-7.2,-5,-9.4,NA,-3.7,-7.6,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2012,6/05/2012,132,1,-7.6,-5.2,-10.1,NA,-8.6,-14.4,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2013,10/05/2013,135,1,-7.9,-5.3,-10.4,NA,-9.4,-13.9,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2014,8/05/2014,133,1,-5.4,-2.7,-8.1,NA,-3,-9.1,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2015,10/05/2015,135,1,-7.1,-4.3,-10,NA,-5.4,-10.5,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2016,8/05/2016,134,1,-7,-4.9,-9.1,NA,-3.5,-9.9,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2018,23/04/2018,118,1,-5,-2.5,-7.4,NA,-8.5,-13.9,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2019,4/05/2019,129,1,-11.2,-8.6,-13.9,NA,-0.8,-5.8,NA,47.25,9.35,2502,"SAENTIS, SZ"
wildhaus,47.205022,9.352617,1100,2020,24/04/2020,120,1,-3.6,-0.7,-6.4,NA,-1.8,-8.1,NA,47.25,9.35,2502,"SAENTIS, SZ"
cartigny,46.177483,6.014089,400,2004,9/04/2004,105,1,2.7,5.8,-0.3,NA,7.7,-0.2,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
cartigny,46.177483,6.014089,400,2005,11/04/2005,106,1,1.1,4.8,-2.7,NA,3.7,-2.7,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
cartigny,46.177483,6.014089,400,2006,19/04/2006,114,1,0.3,3.1,-2.6,NA,4.9,-2.3,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
cartigny,46.177483,6.014089,400,2007,7/04/2007,102,1,4,7.9,0.1,NA,9.8,1.2,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
cartigny,46.177483,6.014089,400,2008,10/04/2008,106,1,3.7,7.9,-0.4,NA,9.4,-1.1,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
cartigny,46.177483,6.014089,400,2009,10/04/2009,105,1,-0.4,1.8,-2.6,NA,5.3,-1.8,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
cartigny,46.177483,6.014089,400,2010,12/04/2010,107,1,-0.6,2,-3.1,NA,5.2,-1.6,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
cartigny,46.177483,6.014089,400,2011,3/04/2011,98,1,2.5,5.6,-0.5,NA,8.3,-1.1,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
cartigny,46.177483,6.014089,400,2012,31/03/2012,96,1,2.8,5.9,-0.4,NA,2.2,-6.2,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
cartigny,46.177483,6.014089,400,2013,18/04/2013,113,1,1,4.2,-2.2,NA,3.3,-2.6,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
cartigny,46.177483,6.014089,400,2014,2/04/2014,97,1,3.9,7.1,0.7,NA,8.7,1.2,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
cartigny,46.177483,6.014089,400,2015,12/04/2015,107,1,2.4,6,-1.1,NA,5.1,-1.6,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
cartigny,46.177483,6.014089,400,2016,4/04/2016,100,1,4.1,7.5,0.7,NA,8.5,1,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
cartigny,46.177483,6.014089,400,2017,26/03/2017,90,1,NA,NA,NA,NA,9.9,-0.1,NA,46.25,6.1331,420,"GENEVE COINTRIN, SZ"
basel,47.548594,7.582372,315,2004,5/04/2004,101,1,NA,4.9,-0.4,NA,7.3,-0.7,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
basel,47.548594,7.582372,315,2005,4/04/2005,99,1,NA,5.3,-1.3,NA,3.6,-2,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
basel,47.548594,7.582372,315,2006,20/04/2006,115,1,NA,1.5,-3.9,NA,3.8,-1.5,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
basel,47.548594,7.582372,315,2008,31/03/2008,96,1,NA,7.8,1.1,NA,10.1,0.2,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
basel,47.548594,7.582372,315,2010,7/04/2010,102,1,NA,1.2,-2.9,NA,5.7,-0.6,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
basel,47.548594,7.582372,315,2011,30/03/2011,94,1,NA,5.1,-0.3,NA,7.7,0.5,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
basel,47.548594,7.582372,315,2012,28/03/2012,93,1,NA,6.6,1,NA,2,-6.5,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
basel,47.548594,7.582372,315,2013,19/04/2013,114,1,NA,3.6,-0.8,NA,3.2,-2.5,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
basel,47.548594,7.582372,315,2015,7/04/2015,102,1,NA,6.7,0.7,NA,5.2,-1.2,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
basel,47.548594,7.582372,315,2016,3/04/2016,99,1,NA,6.8,0.8,NA,8.1,1.6,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
basel,47.548594,7.582372,315,2017,27/03/2017,91,1,NA,NA,NA,NA,9.7,1.9,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
basel,47.548594,7.582372,315,2018,12/04/2018,107,1,NA,9.1,3.6,NA,2.8,-1.9,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
basel,47.548594,7.582372,315,2020,19/03/2020,84,1,NA,7.3,0.2,NA,12.8,3.2,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
basel,47.548594,7.582372,315,2021,27/03/2021,91,1,NA,4.4,-0.6,NA,9.8,1,NA,47.5331,7.5831,316,"BASEL BINNINGEN, SZ"
vancouver,49.2237,-123.1636,24,2022,27/03/2022,87,2,NA,6.6,1.9,NA,7.4,1.2,NA,49.2,-123.1833,4,vancouver_INT
vancouver,49.2237,-123.1636,24,2023,7/04/2023,98,2,NA,8.1,3,NA,7.1,1.6,NA,49.2,-123.1833,4,vancouver_INT
